Trace1,
Freq,,Amp,,
          3024005122,Hz,              -64.08, dBm,
          3029338288,Hz,              -62.53, dBm,
          3034671454,Hz,              -62.95, dBm,
          3040004620,Hz,              -61.68, dBm,
          3045337786,Hz,              -61.74, dBm,
          3050670952,Hz,              -61.71, dBm,
          3056004118,Hz,              -64.15, dBm,
          3061337284,Hz,              -64.44, dBm,
          3066670450,Hz,              -63.65, dBm,
          3072003616,Hz,              -63.63, dBm,
          3077336782,Hz,              -62.49, dBm,
          3082669948,Hz,              -62.20, dBm,
          3088003114,Hz,              -60.99, dBm,
          3093336280,Hz,              -61.27, dBm,
          3098669446,Hz,              -61.70, dBm,
          3104002612,Hz,              -61.95, dBm,
          3109335778,Hz,              -64.03, dBm,
          3114668944,Hz,              -61.04, dBm,
          3120002110,Hz,              -60.29, dBm,
          3125335276,Hz,              -60.07, dBm,
          3130668442,Hz,              -60.55, dBm,
          3136001608,Hz,              -61.52, dBm,
          3141334774,Hz,              -62.47, dBm,
          3146667940,Hz,              -62.50, dBm,
          3152001106,Hz,              -60.79, dBm,
          3157334272,Hz,              -60.35, dBm,
          3162667438,Hz,              -60.60, dBm,
          3168000604,Hz,              -59.72, dBm,
          3173333770,Hz,              -59.77, dBm,
          3178666936,Hz,              -60.07, dBm,
          3184000102,Hz,              -61.48, dBm,
          3189333268,Hz,              -61.96, dBm,
          3194666434,Hz,              -64.28, dBm,
          3199999600,Hz,              -65.58, dBm,
Trace2,
Freq,,Amp,,
              100000,Hz,              -19.09, dBm,
             5433166,Hz,              -64.95, dBm,
            10766332,Hz,              -63.60, dBm,
            16099498,Hz,              -66.19, dBm,
            21432664,Hz,              -58.87, dBm,
            26765830,Hz,              -58.30, dBm,
            32098996,Hz,              -59.08, dBm,
            37432162,Hz,              -60.89, dBm,
            42765328,Hz,              -60.38, dBm,
            48098494,Hz,              -58.04, dBm,
            53431660,Hz,              -58.58, dBm,
            58764826,Hz,              -61.02, dBm,
            64097992,Hz,              -57.65, dBm,
            69431158,Hz,              -54.12, dBm,
            74764324,Hz,              -54.30, dBm,
            80097490,Hz,              -54.52, dBm,
            85430656,Hz,              -51.85, dBm,
            90763822,Hz,              -55.33, dBm,
            96096988,Hz,              -60.96, dBm,
           101430154,Hz,              -62.98, dBm,
           106763320,Hz,              -62.99, dBm,
           112096486,Hz,              -64.96, dBm,
           117429652,Hz,              -65.45, dBm,
           122762818,Hz,              -64.41, dBm,
           128095984,Hz,              -64.45, dBm,
           133429150,Hz,              -65.09, dBm,
           138762316,Hz,              -62.20, dBm,
           144095482,Hz,              -56.53, dBm,
           149428648,Hz,              -57.03, dBm,
           154761814,Hz,              -59.79, dBm,
           160094980,Hz,              -58.57, dBm,
           165428146,Hz,              -58.27, dBm,
           170761312,Hz,              -57.40, dBm,
           176094478,Hz,              -55.07, dBm,
           181427644,Hz,              -54.88, dBm,
           186760810,Hz,              -57.69, dBm,
           192093976,Hz,              -62.94, dBm,
           197427142,Hz,              -59.19, dBm,
           202760308,Hz,              -62.70, dBm,
           208093474,Hz,              -65.78, dBm,
           213426640,Hz,              -65.02, dBm,
           218759806,Hz,              -62.29, dBm,
           224092972,Hz,              -61.59, dBm,
           229426138,Hz,              -61.35, dBm,
           234759304,Hz,              -59.90, dBm,
           240092470,Hz,              -59.62, dBm,
           245425636,Hz,              -61.92, dBm,
           250758802,Hz,              -62.92, dBm,
           256091968,Hz,              -61.22, dBm,
           261425134,Hz,              -61.72, dBm,
           266758300,Hz,              -64.68, dBm,
           272091466,Hz,              -64.56, dBm,
           277424632,Hz,              -62.46, dBm,
           282757798,Hz,              -63.08, dBm,
           288090964,Hz,              -63.52, dBm,
           293424130,Hz,              -62.65, dBm,
           298757296,Hz,              -62.73, dBm,
           304090462,Hz,              -63.85, dBm,
           309423628,Hz,              -62.49, dBm,
           314756794,Hz,              -60.85, dBm,
           320089960,Hz,              -60.47, dBm,
           325423126,Hz,              -60.39, dBm,
           330756292,Hz,              -58.87, dBm,
           336089458,Hz,              -58.75, dBm,
           341422624,Hz,              -60.06, dBm,
           346755790,Hz,              -60.89, dBm,
           352088956,Hz,              -61.12, dBm,
           357422122,Hz,              -62.26, dBm,
           362755288,Hz,              -64.11, dBm,
           368088454,Hz,              -63.73, dBm,
           373421620,Hz,              -62.57, dBm,
